time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0537956361723,-0.0725634666245,12.0904003187,6.2281384584,6.26169540428,0.0,0.16032808357,-0.285311747509,3.29699378967,-0.0939240925902,-0.0103912149599,0.0,476.54315364979874,475.15126538250325,475.9613675876679,475.43037572508786
1.3800000000000008,0.0638948968378,-0.09092719188,12.292731801,6.22271925139,6.26086588638,0.0,0.176382198697,-0.327391158231,3.4469030063,-0.0839465061357,-0.0217727232513,0.0,464.05354752394453,463.15936203833917,462.0092635148436,462.78875778985986
1.4400000000000008,0.0749042699714,-0.111731362121,12.5007675919,6.21816794369,6.25951613959,0.0,0.190717495957,-0.366517195594,3.48745935635,-0.0632501074261,-0.0239824211662,0.0,430.283286118989,430.09612102049675,428.4784577253933,430.2294737045648
1.5000000000000009,0.0868309129056,-0.135051559863,12.7125395965,6.2140163149,6.25822603744,0.0,0.206966132396,-0.411197853631,3.57130702303,-0.0850244723675,-0.0169525575124,0.0,444.1784359609353,444.7545908328407,444.4077155127202,442.6153995727276
1.560000000000001,0.0997710830364,-0.161180321361,12.9298895517,6.20896725209,6.25703527405,0.0,0.224476242222,-0.460257417281,3.67331353255,-0.0824601179022,-0.0263718850247,0.0,451.0982382030592,450.336963782274,449.8285793891501,450.03049924251957
1.620000000000001,0.113710948163,-0.190136742992,13.1504241707,6.20394578342,6.25544693325,0.0,0.240324297725,-0.505393872029,3.67777264471,-0.0862726563126,-0.0266740015134,0.0,419.67969975469055,419.6532802530028,419.97438177253116,419.63736432883405
1.680000000000001,0.128788102477,-0.222342894684,13.3768374131,6.19911512629,6.25377729955,0.0,0.26241778905,-0.568669379193,3.8686329314,-0.0709503715436,-0.0302392502829,0.0,478.2457766160963,477.9739916915304,477.4876150424841,478.6503233520783
1.740000000000001,0.145195350496,-0.258354670788,13.6135072464,6.19495907654,6.25206810382,0.0,0.284666968008,-0.63214003019,4.0197701627,-0.0660995202867,-0.0251939433614,0.0,466.8183735133122,467.2117417928914,468.24770786600413,468.6215661874967
1.8000000000000012,0.162908554653,-0.298080338521,13.8571485302,6.19095001807,6.25053188011,0.0,0.305914222238,-0.692419997366,4.10124894631,-0.0682932527001,-0.0264360443715,0.0,447.6099960643016,447.5087789957526,447.7082617372086,447.52642541708786
1.8600000000000012,0.181924284015,-0.341495821779,14.1055741563,6.18665483357,6.24919669908,0.0,0.328075889386,-0.755151204678,4.17924826852,-0.0791512216297,-0.0149812278749,0.0,445.69245016917046,446.6277193521232,448.7930465794932,447.9068563170742
